borough_code,borough_name,ward_code,ward_name,lsoa_code,lsoa_name,prediction_score,officers_assigned
E09000014,Haringey,E05013590,Harringay,E01001998,Haringey 023A,0.6654176712036133,13
E09000014,Haringey,E05013590,Harringay,E01002003,Haringey 023C,1.8980177640914917,38
E09000014,Haringey,E05013590,Harringay,E01002001,Haringey 031B,0.5374296307563782,10
E09000014,Haringey,E05013590,Harringay,E01001999,Haringey 023B,0.8057234287261963,16
E09000014,Haringey,E05013590,Harringay,E01002000,Haringey 031A,0.46350064873695374,9
E09000014,Haringey,E05013588,Crouch End,E01001984,Haringey 033A,1.2463806867599487,11
E09000014,Haringey,E05013588,Crouch End,E01001989,Haringey 033D,1.8407948017120361,16
E09000014,Haringey,E05013588,Crouch End,E01001990,Haringey 034C,3.546290397644043,31
E09000014,Haringey,E05013588,Crouch End,E01001985,Haringey 033B,1.4447259902954102,12
E09000014,Haringey,E05013588,Crouch End,E01002024,Haringey 022D,0.6480830311775208,5
E09000014,Haringey,E05013588,Crouch End,E01001986,Haringey 034A,1.0589948892593384,9
E09000014,Haringey,E05013588,Crouch End,E01001988,Haringey 034B,1.4735242128372192,13
E09000014,Haringey,E05013601,Tottenham Central,E01001982,Haringey 018C,0.4807943105697632,7
E09000014,Haringey,E05013601,Tottenham Central,E01002070,Haringey 024C,1.1421703100204468,17
E09000014,Haringey,E05013601,Tottenham Central,E01002067,Haringey 024A,0.910872757434845,13
E09000014,Haringey,E05013601,Tottenham Central,E01001981,Haringey 018B,0.38698381185531616,5
E09000014,Haringey,E05013601,Tottenham Central,E01002069,Haringey 024B,1.7957111597061157,27
E09000014,Haringey,E05013601,Tottenham Central,E01001983,Haringey 018D,0.25023189187049866,3
E09000014,Haringey,E05013601,Tottenham Central,E01001979,Haringey 011D,1.0621294975280762,16
E09000014,Haringey,E05013601,Tottenham Central,E01001980,Haringey 018A,0.5256568193435669,8
E09000014,Haringey,E05013595,Noel Park,E01002029,Haringey 016B,1.5212644338607788,18
E09000014,Haringey,E05013595,Noel Park,E01002031,Haringey 016D,1.7696168422698975,21
E09000014,Haringey,E05013595,Noel Park,E01002030,Haringey 016C,1.2676043510437012,15
E09000014,Haringey,E05013595,Noel Park,E01002033,Haringey 010D,0.4803926646709442,5
E09000014,Haringey,E05013595,Noel Park,E01002028,Haringey 010B,0.7578997611999512,9
E09000014,Haringey,E05013595,Noel Park,E01002027,Haringey 010A,0.44389525055885315,5
E09000014,Haringey,E05013595,Noel Park,E01002032,Haringey 010C,0.47514164447784424,5
E09000014,Haringey,E05013595,Noel Park,E01002026,Haringey 016A,1.5635085105895996,18
E09000014,Haringey,E05013603,West Green,E01002086,Haringey 013B,0.6595639586448669,13
E09000014,Haringey,E05013603,West Green,E01002087,Haringey 019D,0.6293009519577026,12
E09000014,Haringey,E05013603,West Green,E01002084,Haringey 019B,1.027699589729309,20
E09000014,Haringey,E05013603,West Green,E01002089,Haringey 013D,0.07488371431827545,1
E09000014,Haringey,E05013603,West Green,E01002085,Haringey 019C,0.8550368547439575,17
E09000014,Haringey,E05013603,West Green,E01002083,Haringey 019A,0.6113787293434143,12
E09000014,Haringey,E05013603,West Green,E01002088,Haringey 013C,1.115707278251648,22
E09000014,Haringey,E05013602,Tottenham Hale,E01002076,Haringey 015B,0.7728109955787659,22
E09000014,Haringey,E05013602,Tottenham Hale,E01002077,Haringey 012B,1.4295194149017334,42
E09000014,Haringey,E05013602,Tottenham Hale,E01002079,Haringey 012C,0.3029012382030487,8
E09000014,Haringey,E05013602,Tottenham Hale,E01002081,Haringey 012D,0.8727133274078369,25
E09000014,Haringey,E05013594,Muswell Hill,E01001991,Haringey 017A,0.6018782258033752,18
E09000014,Haringey,E05013594,Muswell Hill,E01002023,Haringey 021C,0.4371647834777832,13
E09000014,Haringey,E05013594,Muswell Hill,E01002020,Haringey 021A,0.7483813762664795,22
E09000014,Haringey,E05013594,Muswell Hill,E01002022,Haringey 021B,1.5537601709365845,46
E09000014,Haringey,E05013599,South Tottenham,E01002071,Haringey 025C,0.8392965793609619,12
E09000014,Haringey,E05013599,South Tottenham,E01002052,Haringey 029C,0.413894921541214,6
E09000014,Haringey,E05013599,South Tottenham,E01002051,Haringey 029B,0.7617989778518677,11
E09000014,Haringey,E05013599,South Tottenham,E01002072,Haringey 025D,1.0628790855407715,16
E09000014,Haringey,E05013599,South Tottenham,E01002050,Haringey 029A,0.2345140129327774,3
E09000014,Haringey,E05013599,South Tottenham,E01002055,Haringey 029D,0.43901526927948,6
E09000014,Haringey,E05013599,South Tottenham,E01002066,Haringey 025A,1.391430139541626,21
E09000014,Haringey,E05013599,South Tottenham,E01002078,Haringey 015C,1.330359935760498,20
E09000014,Haringey,E05013589,Fortis Green,E01001993,Haringey 017C,0.5869494080543518,7
E09000014,Haringey,E05013589,Fortis Green,E01001992,Haringey 017B,1.233149528503418,16
E09000014,Haringey,E05013589,Fortis Green,E01001968,Haringey 014B,0.39503729343414307,5
E09000014,Haringey,E05013589,Fortis Green,E01001997,Haringey 014D,0.9357421398162842,12
E09000014,Haringey,E05013589,Fortis Green,E01001996,Haringey 014C,0.5750786662101746,7
E09000014,Haringey,E05013589,Fortis Green,E01001994,Haringey 030A,2.417907953262329,31
E09000014,Haringey,E05013589,Fortis Green,E01001995,Haringey 017D,1.4364533424377441,18
E09000014,Haringey,E05013585,Alexandra Park,E01001965,Haringey 009C,0.49677547812461853,18
E09000014,Haringey,E05013585,Alexandra Park,E01001963,Haringey 009A,0.633889377117157,23
E09000014,Haringey,E05013585,Alexandra Park,E01001966,Haringey 009D,1.2056282758712769,43
E09000014,Haringey,E05013585,Alexandra Park,E01001967,Haringey 014A,0.40785497426986694,14
E09000014,Haringey,E05013605,Woodside,E01002099,Haringey 008A,0.6062660217285156,10
E09000014,Haringey,E05013605,Woodside,E01002105,Haringey 007D,0.875124990940094,14
E09000014,Haringey,E05013605,Woodside,E01001969,Haringey 001A,0.5750653743743896,9
E09000014,Haringey,E05013605,Woodside,E01001971,Haringey 001B,0.5098910331726074,8
E09000014,Haringey,E05013605,Woodside,E01001975,Haringey 001D,0.6788657307624817,11
E09000014,Haringey,E05013605,Woodside,E01002101,Haringey 007B,0.7974238991737366,13
E09000014,Haringey,E05013605,Woodside,E01002103,Haringey 008C,0.6313402652740479,10
E09000014,Haringey,E05013605,Woodside,E01002102,Haringey 007C,0.6816983222961426,11
E09000014,Haringey,E05013605,Woodside,E01002098,Haringey 007A,0.5232803225517273,8
E09000014,Haringey,E05013600,Stroud Green,E01002060,Haringey 028D,0.6736224293708801,10
E09000014,Haringey,E05013600,Stroud Green,E01002059,Haringey 028C,0.562949538230896,8
E09000014,Haringey,E05013600,Stroud Green,E01002061,Haringey 036A,0.8263928890228271,12
E09000014,Haringey,E05013600,Stroud Green,E01002064,Haringey 036C,0.9901115894317627,15
E09000014,Haringey,E05013600,Stroud Green,E01002065,Haringey 036D,1.1882948875427246,18
E09000014,Haringey,E05013600,Stroud Green,E01002063,Haringey 036B,1.032530426979065,16
E09000014,Haringey,E05013600,Stroud Green,E01002062,Haringey 034D,1.0921458005905151,17
E09000014,Haringey,E05013587,Bruce Castle,E01001976,Haringey 011A,0.6687784194946289,11
E09000014,Haringey,E05013587,Bruce Castle,E01001977,Haringey 011B,0.46630269289016724,8
E09000014,Haringey,E05013587,Bruce Castle,E01002041,Haringey 037C,1.3426049947738647,23
E09000014,Haringey,E05013587,Bruce Castle,E01002091,Haringey 006A,0.8900712132453918,15
E09000014,Haringey,E05013587,Bruce Castle,E01032575,Haringey 037D,1.3696272373199463,23
E09000014,Haringey,E05013587,Bruce Castle,E01002092,Haringey 006B,0.4807518422603607,8
E09000014,Haringey,E05013587,Bruce Castle,E01001978,Haringey 011C,0.550972580909729,9
E09000014,Haringey,E05013593,Hornsey,E01002021,Haringey 022C,0.7091095447540283,11
E09000014,Haringey,E05013593,Hornsey,E01002018,Haringey 020D,0.4345984160900116,7
E09000014,Haringey,E05013593,Hornsey,E01002016,Haringey 028A,0.6867061853408813,11
E09000014,Haringey,E05013593,Hornsey,E01033086,Haringey 020F,0.3539105951786041,5
E09000014,Haringey,E05013593,Hornsey,E01002019,Haringey 022B,0.6978814601898193,11
E09000014,Haringey,E05013593,Hornsey,E01002014,Haringey 020B,1.081233024597168,18
E09000014,Haringey,E05013593,Hornsey,E01033946,Haringey 020H,0.5107961297035217,8
E09000014,Haringey,E05013593,Hornsey,E01002013,Haringey 022A,0.20955878496170044,3
E09000014,Haringey,E05013593,Hornsey,E01002017,Haringey 028B,0.6584194302558899,11
E09000014,Haringey,E05013593,Hornsey,E01002015,Haringey 020C,0.5717756748199463,9
E09000014,Haringey,E05013604,White Hart Lane,E01002090,Haringey 005A,0.538653552532196,10
E09000014,Haringey,E05013604,White Hart Lane,E01002093,Haringey 005B,1.1745796203613281,22
E09000014,Haringey,E05013604,White Hart Lane,E01002097,Haringey 005D,0.8600438237190247,16
E09000014,Haringey,E05013604,White Hart Lane,E01002104,Haringey 008D,0.5114273428916931,9
E09000014,Haringey,E05013604,White Hart Lane,E01002096,Haringey 005C,0.8081219792366028,15
E09000014,Haringey,E05013604,White Hart Lane,E01002100,Haringey 008B,0.6994781494140625,13
E09000014,Haringey,E05013604,White Hart Lane,E01002094,Haringey 006C,0.5700485706329346,11
E09000014,Haringey,E05013592,Highgate,E01001987,Haringey 033C,1.3612351417541504,15
E09000014,Haringey,E05013592,Highgate,E01002007,Haringey 035C,1.0613582134246826,12
E09000014,Haringey,E05013592,Highgate,E01002010,Haringey 030C,1.2862597703933716,14
E09000014,Haringey,E05013592,Highgate,E01002005,Haringey 035A,0.9672801494598389,10
E09000014,Haringey,E05013592,Highgate,E01002006,Haringey 035B,0.6177700161933899,7
E09000014,Haringey,E05013592,Highgate,E01002009,Haringey 035D,1.2694553136825562,14
E09000014,Haringey,E05013592,Highgate,E01002008,Haringey 030B,2.2308690547943115,25
E09000014,Haringey,E05013591,Hermitage & Gardens,E01002058,Haringey 031D,0.8227337598800659,30
E09000014,Haringey,E05013591,Hermitage & Gardens,E01002047,Haringey 027C,0.43094342947006226,15
E09000014,Haringey,E05013591,Hermitage & Gardens,E01002044,Haringey 027B,0.8645467758178711,31
E09000014,Haringey,E05013591,Hermitage & Gardens,E01002057,Haringey 032D,0.6165072917938232,22
E09000014,Haringey,E05013598,Seven Sisters,E01002053,Haringey 032A,0.5683278441429138,11
E09000014,Haringey,E05013598,Seven Sisters,E01002054,Haringey 032B,0.5871366858482361,11
E09000014,Haringey,E05013598,Seven Sisters,E01002056,Haringey 032C,2.897684097290039,57
E09000014,Haringey,E05013598,Seven Sisters,E01002073,Haringey 024D,0.9528665542602539,19
E09000014,Haringey,E05013586,Bounds Green,E01001970,Haringey 004B,0.7374863624572754,20
E09000014,Haringey,E05013586,Bounds Green,E01001974,Haringey 001C,1.1620954275131226,31
E09000014,Haringey,E05013586,Bounds Green,E01001973,Haringey 004D,1.218562126159668,33
E09000014,Haringey,E05013586,Bounds Green,E01001972,Haringey 004C,0.536093533039093,14
E09000014,Haringey,E05013597,St Ann's,E01002046,Haringey 026C,0.7021760940551758,15
E09000014,Haringey,E05013597,St Ann's,E01002045,Haringey 026B,0.9529793858528137,21
E09000014,Haringey,E05013597,St Ann's,E01002049,Haringey 026D,0.48414331674575806,10
E09000014,Haringey,E05013597,St Ann's,E01002043,Haringey 026A,0.6786830425262451,15
E09000014,Haringey,E05013597,St Ann's,E01002048,Haringey 027D,0.8758007884025574,19
E09000014,Haringey,E05013597,St Ann's,E01002042,Haringey 027A,0.8265857100486755,18
E09000014,Haringey,E05013596,Northumberland Park,E01002037,Haringey 002B,1.9688321352005005,19
E09000014,Haringey,E05013596,Northumberland Park,E01002040,Haringey 002D,0.9929739832878113,9
E09000014,Haringey,E05013596,Northumberland Park,E01002074,Haringey 012A,0.8418045043945312,8
E09000014,Haringey,E05013596,Northumberland Park,E01002038,Haringey 037B,1.0448246002197266,10
E09000014,Haringey,E05013596,Northumberland Park,E01002039,Haringey 002C,0.8280906677246094,8
E09000014,Haringey,E05013596,Northumberland Park,E01002034,Haringey 037A,3.1963677406311035,32
E09000014,Haringey,E05013596,Northumberland Park,E01002036,Haringey 002A,1.102442979812622,11
E09000003,Barnet,E05013636,East Finchley,E01000183,Barnet 033A,0.8122637867927551,12
E09000003,Barnet,E05013636,East Finchley,E01000176,Barnet 027A,0.7014321684837341,10
E09000003,Barnet,E05013636,East Finchley,E01000182,Barnet 029E,0.6861550807952881,10
E09000003,Barnet,E05013636,East Finchley,E01000178,Barnet 027B,0.5933645367622375,8
E09000003,Barnet,E05013636,East Finchley,E01000181,Barnet 029D,1.0810858011245728,16
E09000003,Barnet,E05013636,East Finchley,E01000177,Barnet 029A,0.9028578996658325,13
E09000003,Barnet,E05013636,East Finchley,E01000179,Barnet 029B,0.5694129467010498,8
E09000003,Barnet,E05013636,East Finchley,E01000180,Barnet 029C,0.821683406829834,12
E09000003,Barnet,E05013636,East Finchley,E01000185,Barnet 029F,0.462679922580719,6
E09000003,Barnet,E05013643,Hendon,E01000240,Barnet 031B,0.9738823771476746,8
E09000003,Barnet,E05013643,Hendon,E01000237,Barnet 032A,1.1111273765563965,9
E09000003,Barnet,E05013643,Hendon,E01000244,Barnet 032D,1.395263910293579,11
E09000003,Barnet,E05013643,Hendon,E01000238,Barnet 034B,0.9171276688575745,7
E09000003,Barnet,E05013643,Hendon,E01000241,Barnet 031C,0.5984410643577576,4
E09000003,Barnet,E05013643,Hendon,E01000239,Barnet 031A,1.0904488563537598,8
E09000003,Barnet,E05013643,Hendon,E01000311,Barnet 034D,1.0029538869857788,8
E09000003,Barnet,E05013643,Hendon,E01000236,Barnet 034A,1.5993537902832031,13
E09000003,Barnet,E05013643,Hendon,E01000242,Barnet 032B,1.1852307319641113,9
E09000003,Barnet,E05013643,Hendon,E01000243,Barnet 032C,1.071877121925354,8
E09000003,Barnet,E05013643,Hendon,E01000245,Barnet 032E,1.1740715503692627,9
E09000003,Barnet,E05013637,Edgware,E01000192,Barnet 018A,0.8541396260261536,12
E09000003,Barnet,E05013637,Edgware,E01000191,Barnet 014F,0.42476508021354675,6
E09000003,Barnet,E05013637,Edgware,E01000233,Barnet 013F,1.1430468559265137,16
E09000003,Barnet,E05013637,Edgware,E01000193,Barnet 018B,1.1359992027282715,16
E09000003,Barnet,E05013637,Edgware,E01000189,Barnet 014D,0.6214994192123413,8
E09000003,Barnet,E05013637,Edgware,E01000227,Barnet 018E,0.9607603549957275,13
E09000003,Barnet,E05013637,Edgware,E01000234,Barnet 021D,0.5977643132209778,8
E09000003,Barnet,E05013637,Edgware,E01000190,Barnet 014E,0.5823052525520325,8
E09000003,Barnet,E05013637,Edgware,E01000232,Barnet 013E,0.5924617052078247,8
E09000003,Barnet,E05013629,Brunswick Park,E01000119,Barnet 009C,0.7109372019767761,9
E09000003,Barnet,E05013629,Brunswick Park,E01000115,Barnet 009A,0.35654115676879883,4
E09000003,Barnet,E05013629,Brunswick Park,E01000120,Barnet 009D,0.5035080313682556,7
E09000003,Barnet,E05013629,Brunswick Park,E01000121,Barnet 010C,0.5251123905181885,7
E09000003,Barnet,E05013629,Brunswick Park,E01000122,Barnet 009E,0.6969704627990723,9
E09000003,Barnet,E05013629,Brunswick Park,E01000117,Barnet 010A,0.741578221321106,10
E09000003,Barnet,E05013629,Brunswick Park,E01000124,Barnet 010E,1.2284581661224365,17
E09000003,Barnet,E05013629,Brunswick Park,E01000118,Barnet 010B,0.5401937961578369,7
E09000003,Barnet,E05013629,Brunswick Park,E01000123,Barnet 010D,0.9302209615707397,13
E09000003,Barnet,E05013629,Brunswick Park,E01000116,Barnet 009B,0.8991566896438599,12
E09000003,Barnet,E05013638,Edgwarebury,E01000231,Barnet 013D,0.6694183349609375,15
E09000003,Barnet,E05013638,Edgwarebury,E01000187,Barnet 014B,0.5089460611343384,11
E09000003,Barnet,E05013638,Edgwarebury,E01000229,Barnet 013B,0.9861030578613281,22
E09000003,Barnet,E05013638,Edgwarebury,E01000195,Barnet 013A,0.7149784564971924,16
E09000003,Barnet,E05013638,Edgwarebury,E01000186,Barnet 014A,0.7657399773597717,17
E09000003,Barnet,E05013638,Edgwarebury,E01000230,Barnet 013C,0.7182021737098694,16
E09000003,Barnet,E05013646,Totteridge & Woodside,E01000277,Barnet 012B,0.9230958223342896,15
E09000003,Barnet,E05013646,Totteridge & Woodside,E01000276,Barnet 020A,0.7571601867675781,12
E09000003,Barnet,E05013646,Totteridge & Woodside,E01000283,Barnet 012C,0.6646431684494019,11
E09000003,Barnet,E05013646,Totteridge & Woodside,E01000275,Barnet 012A,0.8125491738319397,13
E09000003,Barnet,E05013646,Totteridge & Woodside,E01000278,Barnet 020B,0.4667550027370453,7
E09000003,Barnet,E05013646,Totteridge & Woodside,E01000280,Barnet 007D,0.7529882192611694,12
E09000003,Barnet,E05013646,Totteridge & Woodside,E01000257,Barnet 017B,1.516218900680542,25
E09000003,Barnet,E05013642,Golders Green,E01000219,Barnet 037D,0.9033976197242737,10
E09000003,Barnet,E05013642,Golders Green,E01000217,Barnet 035F,0.6038251519203186,6
E09000003,Barnet,E05013642,Golders Green,E01000218,Barnet 037C,0.8250614404678345,9
E09000003,Barnet,E05013642,Golders Green,E01000220,Barnet 037E,1.1439610719680786,13
E09000003,Barnet,E05013642,Golders Green,E01000215,Barnet 037B,0.9902344942092896,11
E09000003,Barnet,E05013642,Golders Green,E01000211,Barnet 035C,1.5560228824615479,17
E09000003,Barnet,E05013642,Golders Green,E01000212,Barnet 035D,0.5419448614120483,6
E09000003,Barnet,E05013642,Golders Green,E01000225,Barnet 037F,0.8957180380821228,10
E09000003,Barnet,E05013642,Golders Green,E01000216,Barnet 035E,1.3222084045410156,15
E09000003,Barnet,E05013640,Friern Barnet,E01000265,Barnet 011A,0.6233225464820862,7
E09000003,Barnet,E05013640,Friern Barnet,E01000165,Barnet 022E,0.4059399366378784,5
E09000003,Barnet,E05013640,Friern Barnet,E01000164,Barnet 022D,0.8147314190864563,10
E09000003,Barnet,E05013640,Friern Barnet,E01000156,Barnet 022A,0.7943500876426697,9
E09000003,Barnet,E05013640,Friern Barnet,E01000157,Barnet 022B,0.4855773448944092,6
E09000003,Barnet,E05013640,Friern Barnet,E01000158,Barnet 015A,0.5099825859069824,6
E09000003,Barnet,E05013640,Friern Barnet,E01000161,Barnet 015D,0.9562676548957825,11
E09000003,Barnet,E05013640,Friern Barnet,E01000163,Barnet 022C,0.6846670508384705,8
E09000003,Barnet,E05013640,Friern Barnet,E01000160,Barnet 015C,0.9056993126869202,11
E09000003,Barnet,E05013640,Friern Barnet,E01000162,Barnet 015E,0.7551900148391724,9
E09000003,Barnet,E05013640,Friern Barnet,E01000159,Barnet 015B,1.0762965679168701,13
E09000003,Barnet,E05013631,Childs Hill,E01000146,Barnet 038D,2.691256523132324,18
E09000003,Barnet,E05013631,Childs Hill,E01000144,Barnet 038C,1.7260547876358032,11
E09000003,Barnet,E05013631,Childs Hill,E01000214,Barnet 038E,0.8064538240432739,5
E09000003,Barnet,E05013631,Childs Hill,E01000138,Barnet 040A,1.0143688917160034,6
E09000003,Barnet,E05013631,Childs Hill,E01000136,Barnet 038B,1.4950810670852661,10
E09000003,Barnet,E05013631,Childs Hill,E01000145,Barnet 037A,1.234328269958496,8
E09000003,Barnet,E05013631,Childs Hill,E01000139,Barnet 041B,1.303574562072754,8
E09000003,Barnet,E05013631,Childs Hill,E01000140,Barnet 041C,1.6186728477478027,11
E09000003,Barnet,E05013631,Childs Hill,E01000135,Barnet 038A,0.7774930596351624,5
E09000003,Barnet,E05013631,Childs Hill,E01000137,Barnet 041A,0.8165507912635803,5
E09000003,Barnet,E05013631,Childs Hill,E01000142,Barnet 040B,1.1294742822647095,7
E09000003,Barnet,E05013632,Colindale North,E01000151,Barnet 026B,0.529143750667572,18
E09000003,Barnet,E05013632,Colindale North,E01000154,Barnet 026E,0.46807336807250977,16
E09000003,Barnet,E05013632,Colindale North,E01000126,Barnet 026A,0.5755078792572021,20
E09000003,Barnet,E05013632,Colindale North,E01000152,Barnet 026C,0.578721821308136,20
E09000003,Barnet,E05013632,Colindale North,E01000153,Barnet 026D,0.6896818280220032,24
E09000003,Barnet,E05013634,Cricklewood,E01000143,Barnet 041D,1.399316668510437,51
E09000003,Barnet,E05013634,Cricklewood,E01000224,Barnet 040D,0.6779019832611084,24
E09000003,Barnet,E05013634,Cricklewood,E01000222,Barnet 040C,0.6474664211273193,23
E09000003,Barnet,E05013649,West Hendon,E01000306,Barnet 036C,0.12698298692703247,1
E09000003,Barnet,E05013649,West Hendon,E01000309,Barnet 031D,0.5391735434532166,7
E09000003,Barnet,E05013649,West Hendon,E01000313,Barnet 036F,0.754157543182373,10
E09000003,Barnet,E05013649,West Hendon,E01000150,Barnet 036A,1.4432376623153687,20
E09000003,Barnet,E05013649,West Hendon,E01000314,Barnet 032F,1.3983711004257202,19
E09000003,Barnet,E05013649,West Hendon,E01000312,Barnet 036E,1.283832311630249,17
E09000003,Barnet,E05013649,West Hendon,E01000310,Barnet 034C,1.5900001525878906,22
E09000003,Barnet,E05013650,Whetstone,E01000281,Barnet 008D,0.843465268611908,15
E09000003,Barnet,E05013650,Whetstone,E01000274,Barnet 011C,0.730643630027771,13
E09000003,Barnet,E05013650,Whetstone,E01000272,Barnet 008B,0.4692560136318207,8
E09000003,Barnet,E05013650,Whetstone,E01000266,Barnet 011B,0.8842911124229431,16
E09000003,Barnet,E05013650,Whetstone,E01000284,Barnet 012D,0.8047055006027222,14
E09000003,Barnet,E05013650,Whetstone,E01000282,Barnet 008E,0.7186453938484192,13
E09000003,Barnet,E05013650,Whetstone,E01000273,Barnet 008C,0.9592840075492859,17
E09000003,Barnet,E05013651,Woodhouse,E01000322,Barnet 011E,0.6634833216667175,11
E09000003,Barnet,E05013651,Woodhouse,E01000318,Barnet 019E,0.7919657230377197,14
E09000003,Barnet,E05013651,Woodhouse,E01000324,Barnet 015F,0.8246778249740601,14
E09000003,Barnet,E05013651,Woodhouse,E01000321,Barnet 012E,0.7828211188316345,13
E09000003,Barnet,E05013651,Woodhouse,E01000320,Barnet 011D,0.5361542105674744,9
E09000003,Barnet,E05013651,Woodhouse,E01000323,Barnet 019F,1.0454503297805786,18
E09000003,Barnet,E05013651,Woodhouse,E01000315,Barnet 022F,0.9675846695899963,17
E09000003,Barnet,E05013630,Burnt Oak,E01000129,Barnet 024D,1.5831807851791382,16
E09000003,Barnet,E05013630,Burnt Oak,E01000132,Barnet 021B,0.6348375678062439,6
E09000003,Barnet,E05013630,Burnt Oak,E01000127,Barnet 024B,0.4626848101615906,4
E09000003,Barnet,E05013630,Burnt Oak,E01000235,Barnet 021E,0.6543756127357483,6
E09000003,Barnet,E05013630,Burnt Oak,E01033914,Barnet 024H,0.6639364957809448,6
E09000003,Barnet,E05013630,Burnt Oak,E01000133,Barnet 021C,0.4473675787448883,4
E09000003,Barnet,E05013630,Burnt Oak,E01000194,Barnet 018C,1.5104608535766602,15
E09000003,Barnet,E05013630,Burnt Oak,E01000131,Barnet 024E,1.0725446939468384,10
E09000003,Barnet,E05013630,Burnt Oak,E01000226,Barnet 018D,0.5725974440574646,5
E09000003,Barnet,E05013630,Burnt Oak,E01000128,Barnet 024C,1.008884072303772,10
E09000003,Barnet,E05013630,Burnt Oak,E01000130,Barnet 021A,0.6486397385597229,6
E09000003,Barnet,E05013630,Burnt Oak,E01000134,Barnet 024F,0.586483359336853,5
E09000003,Barnet,E05013644,High Barnet,E01000254,Barnet 001D,0.36812135577201843,13
E09000003,Barnet,E05013644,High Barnet,E01000286,Barnet 007E,0.5670140981674194,20
E09000003,Barnet,E05013644,High Barnet,E01000250,Barnet 001C,1.1443442106246948,41
E09000003,Barnet,E05013644,High Barnet,E01000248,Barnet 001A,0.7007483243942261,25
E09000003,Barnet,E05013628,Barnet Vale,E01000252,Barnet 002E,0.5541635155677795,6
E09000003,Barnet,E05013628,Barnet Vale,E01000271,Barnet 008A,0.5080504417419434,6
E09000003,Barnet,E05013628,Barnet Vale,E01000268,Barnet 005B,0.8577302694320679,10
E09000003,Barnet,E05013628,Barnet Vale,E01000251,Barnet 002D,1.911594033241272,23
E09000003,Barnet,E05013628,Barnet Vale,E01000269,Barnet 005C,0.8059754371643066,9
E09000003,Barnet,E05013628,Barnet Vale,E01000267,Barnet 005A,0.828924298286438,10
E09000003,Barnet,E05013628,Barnet Vale,E01000246,Barnet 002B,0.9795934557914734,12
E09000003,Barnet,E05013628,Barnet Vale,E01000247,Barnet 002C,0.47697073221206665,5
E09000003,Barnet,E05013628,Barnet Vale,E01000288,Barnet 004C,0.7243990302085876,8
E09000003,Barnet,E05013628,Barnet Vale,E01000270,Barnet 005D,0.42415785789489746,5
E09000003,Barnet,E05013635,East Barnet,E01000168,Barnet 003B,0.5151574015617371,8
E09000003,Barnet,E05013635,East Barnet,E01000169,Barnet 003C,0.37632983922958374,5
E09000003,Barnet,E05013635,East Barnet,E01000167,Barnet 002A,0.5352033972740173,8
E09000003,Barnet,E05013635,East Barnet,E01000174,Barnet 006D,0.5439751744270325,8
E09000003,Barnet,E05013635,East Barnet,E01000173,Barnet 006C,0.4798263609409332,7
E09000003,Barnet,E05013635,East Barnet,E01000170,Barnet 006A,0.5135221481323242,8
E09000003,Barnet,E05013635,East Barnet,E01000175,Barnet 006E,0.7799177169799805,12
E09000003,Barnet,E05013635,East Barnet,E01000172,Barnet 003D,0.5382132530212402,8
E09000003,Barnet,E05013635,East Barnet,E01000166,Barnet 003A,0.4835308790206909,7
E09000003,Barnet,E05013635,East Barnet,E01000171,Barnet 006B,1.5911142826080322,25
E09000003,Barnet,E05013639,Finchley Church End,E01000201,Barnet 028C,1.5780900716781616,13
E09000003,Barnet,E05013639,Finchley Church End,E01000204,Barnet 025C,0.6731019020080566,5
E09000003,Barnet,E05013639,Finchley Church End,E01000203,Barnet 028E,1.0310075283050537,8
E09000003,Barnet,E05013639,Finchley Church End,E01000304,Barnet 020E,0.7204874753952026,6
E09000003,Barnet,E05013639,Finchley Church End,E01000197,Barnet 023A,0.691082239151001,6
E09000003,Barnet,E05013639,Finchley Church End,E01000199,Barnet 025B,1.9132565259933472,16
E09000003,Barnet,E05013639,Finchley Church End,E01000196,Barnet 028A,1.027449131011963,8
E09000003,Barnet,E05013639,Finchley Church End,E01000200,Barnet 028B,1.6063768863677979,14
E09000003,Barnet,E05013639,Finchley Church End,E01000198,Barnet 025A,1.3548054695129395,11
E09000003,Barnet,E05013639,Finchley Church End,E01000202,Barnet 028D,0.8619045615196228,7
E09000003,Barnet,E05013645,Mill Hill,E01000264,Barnet 016D,1.4009435176849365,21
E09000003,Barnet,E05013645,Mill Hill,E01000260,Barnet 025E,1.3570172786712646,20
E09000003,Barnet,E05013645,Mill Hill,E01000256,Barnet 016A,0.8907628059387207,13
E09000003,Barnet,E05013645,Mill Hill,E01000263,Barnet 016C,0.9778605103492737,14
E09000003,Barnet,E05013645,Mill Hill,E01000258,Barnet 016B,1.0979233980178833,16
E09000003,Barnet,E05013645,Mill Hill,E01000261,Barnet 017C,0.8614717125892639,13
E09000003,Barnet,E05013633,Colindale South,E01033925,Barnet 043E,1.2095332145690918,51
E09000003,Barnet,E05013633,Colindale South,E01000147,Barnet 043F,1.156541347503662,48
E09000003,Barnet,E05013648,West Finchley,E01000316,Barnet 027E,1.5426846742630005,14
E09000003,Barnet,E05013648,West Finchley,E01000301,Barnet 020C,0.5958579778671265,5
E09000003,Barnet,E05013648,West Finchley,E01000297,Barnet 027D,0.6980265378952026,6
E09000003,Barnet,E05013648,West Finchley,E01000296,Barnet 023C,1.4900171756744385,13
E09000003,Barnet,E05013648,West Finchley,E01000299,Barnet 019A,1.1880460977554321,11
