lsoa_code,prediction_score,officers_assigned
E01001295,0.40679290890693665,9
E01001298,0.6984707117080688,17
E01001297,0.4489620327949524,10
E01001294,0.5172610878944397,12
E01001291,0.42571476101875305,10
E01001296,0.19492442905902863,4
E01001293,0.29760244488716125,7
E01001306,0.36067336797714233,8
E01001301,0.8071377873420715,19
E01001299,0.5048244595527649,12
E01001304,0.6589693427085876,15
E01001302,0.5663935542106628,13
E01001303,0.5878820419311523,14
E01001300,0.21225272119045258,5
E01001305,0.46317872405052185,11
E01001260,0.7950702905654907,12
E01001271,0.7790734171867371,12
E01001270,0.4630465507507324,7
E01001269,1.4896728992462158,24
E01001267,1.4613096714019775,23
E01001266,1.1811892986297607,19
E01001195,1.0733678340911865,31
E01001199,0.5854605436325073,17
E01034027,0.7737646698951721,22
E01001197,0.4765050709247589,14
E01001201,0.4932687282562256,14
E01001362,0.8350151777267456,15
E01001359,0.6995102763175964,13
E01001360,0.9538758993148804,18
E01001364,0.4930155277252197,9
E01001361,2.270794153213501,43
E01001363,0.4462886452674866,100
E01001879,0.6317710876464844,11
E01001907,0.7465006113052368,13
E01001905,0.7931009531021118,14
E01001901,0.4296939969062805,7
E01001904,0.6470000743865967,11
E01001903,1.0904345512390137,19
E01001902,0.6522260308265686,11
E01001906,0.6278860569000244,11
E01001892,0.5662809014320374,9
E01001888,0.42579907178878784,7
E01001890,0.8505149483680725,14
E01001886,0.9538363218307495,16
E01001891,1.0019869804382324,17
E01001887,0.42589765787124634,7
E01001889,0.6630563735961914,11
E01001917,0.5048934817314148,8
E01001913,0.4900768995285034,8
E01001863,0.5820924639701843,7
E01001860,1.4902033805847168,19
E01001940,1.154197335243225,14
E01001861,0.5037413239479065,6
E01001858,0.9026656150817871,11
E01001864,0.6423892974853516,8
E01001862,1.0306017398834229,13
E01001942,1.5142195224761963,19
E01001855,0.6464124321937561,13
E01001867,0.429914653301239,9
E01001873,0.9336378574371338,20
E01001856,1.0098164081573486,21
E01001851,0.750141441822052,16
E01001869,0.8950299620628357,19
E01001852,0.7387174963951111,20
E01001853,1.3841705322265625,38
E01001854,1.4348928928375244,40
E01001925,0.6551145911216736,17
E01001922,1.1206669807434082,30
E01001924,0.4952255189418793,13
E01001921,0.8666569590568542,23
E01001923,0.5720629692077637,15
E01001865,0.4404067397117615,29
E01001859,0.5193650126457214,35
E01001927,0.5109018087387085,34
E01001881,1.53386652469635,29
E01001947,0.5869306325912476,11
E01001882,0.6197292804718018,11
E01001920,0.8675567507743835,16
E01001880,0.7090118527412415,13
E01001953,0.9192638993263245,17
E01001866,1.1172535419464111,28
E01001871,0.668155312538147,17
E01001868,0.5357498526573181,13
E01001870,0.6530791521072388,16
E01001872,0.8794035315513611,22
E01001928,0.8024495840072632,19
E01001933,1.1818387508392334,28
E01001932,1.1577109098434448,27
E01001931,0.5069792866706848,12
E01001930,0.5067383646965027,12
E01001937,1.0050363540649414,28
E01001934,0.5577971339225769,15
E01001918,0.3340838849544525,9
E01001916,0.6953249573707581,19
E01001919,0.46475064754486084,13
E01001926,0.434146523475647,12
E01001910,0.7673751711845398,15
E01001912,0.8353801369667053,17
E01001911,0.6193110346794128,12
E01001908,0.9215619564056396,19
E01001909,0.648706316947937,13
E01001914,1.008053183555603,20
E01001954,0.5423149466514587,17
E01001956,0.5456262826919556,17
E01001955,0.7869160771369934,25
E01001959,0.6753153800964355,21
E01001960,0.5507224798202515,17
E01001961,0.1633761078119278,5
E01001958,0.4397141635417938,15
E01001945,0.8036897778511047,28
E01001946,1.1906988620758057,41
E01001957,0.2663942575454712,9
E01001900,0.6622086763381958,18
E01001894,1.0359324216842651,28
E01001899,1.2278391122817993,33
E01001893,0.7484712600708008,20
E01001950,0.8705441951751709,17
E01001951,0.9531223177909851,19
E01001949,0.4757590591907501,9
E01001948,1.278526782989502,26
E01001952,1.2945361137390137,26
E01001896,0.6610310077667236,10
E01001898,3.1932103633880615,52
E01001895,1.0299265384674072,17
E01001929,0.530491828918457,8
E01001897,0.6390478610992432,10
E01001883,0.9413454532623291,43
E01001884,0.9120873212814331,42
E01001885,0.2983177900314331,13
E01001875,0.7536392211914062,59
E01001878,0.521315336227417,40
E01032788,0.7535969018936157,40
E01001935,0.6431694030761719,34
E01001938,0.4501904249191284,24
E01001941,2.204045295715332,69
E01001944,0.9790017008781433,30
E01001755,0.965922474861145,5
E01001784,0.9772354364395142,5
E01033706,3.4204258918762207,20
E01033708,9.348556518554688,55
E01035645,0.8788762092590332,5
E01001777,1.3028266429901123,7
E01001742,0.6906326413154602,12
E01001738,0.6195322275161743,11
E01001736,0.7257786393165588,13
E01001739,1.3650339841842651,25
E01001803,0.5727816820144653,10
E01001740,0.8421095013618469,15
E01001737,0.6378324627876282,11
E01001728,0.5875229239463806,14
E01001723,0.4138525128364563,10
E01001722,1.2318953275680542,30
E01001724,0.9679240584373474,23
E01001725,0.39136597514152527,9
E01001726,0.09383846074342728,2
E01001727,0.35544952750205994,8
E01001765,0.8294898867607117,11
E01001768,0.8660799264907837,12
E01001767,0.6716490387916565,9
E01001764,0.5313231945037842,7
E01001769,0.8507013320922852,12
E01001770,0.9795026779174805,14
E01033713,1.0667533874511719,15
E01033703,1.163900375366211,16
E01001756,1.22646963596344,14
E01001753,1.8514997959136963,22
E01035643,1.2103718519210815,14
E01001751,1.4292501211166382,17
E01001750,2.632930278778076,31
E01001762,1.750967025756836,20
E01001757,0.3249187469482422,3
E01001758,1.038120150566101,12
E01001759,1.2830138206481934,14
E01001761,1.165069580078125,13
E01001760,1.6766983270645142,19
E01001763,1.383453369140625,16
E01001730,0.8990781307220459,10
E01001735,1.4961721897125244,17
E01001732,0.7484266757965088,8
E01001734,2.1845905780792236,25
E01001729,0.8634252548217773,10
E01001731,2.22578501701355,26
E01001775,0.576931893825531,7
E01001774,1.8945186138153076,24
E01001772,0.510590136051178,6
E01001821,0.5306393504142761,6
E01001820,0.5880081057548523,7
E01001776,1.1351460218429565,14
E01001773,2.6092913150787354,33
E01001714,0.8629469871520996,15
E01001813,0.9885714054107666,17
E01035639,1.3511866331100464,24
E01001811,0.8361696004867554,15
E01001807,0.6034767031669617,10
E01001812,0.9054184556007385,16
E01001717,0.7127529382705688,13
E01001719,0.7583724856376648,14
E01001715,0.7181817889213562,13
E01001716,1.3367297649383545,25
E01001720,0.754522979259491,14
E01001718,0.8608293533325195,16
E01001835,0.5255409479141235,10
E01001747,1.8278236389160156,36
E01001745,1.4549239873886108,28
E01001834,0.9050716161727905,17
E01001746,0.3567207455635071,7
E01001836,1.2326499223709106,17
E01001841,0.5327929854393005,7
E01001838,0.9017394185066223,13
E01001837,1.043321132659912,15
E01001843,0.2828141152858734,4
E01001842,0.578114926815033,8
E01001839,1.8470056056976318,26
E01001840,0.5155544281005859,7
E01033700,1.6866828203201294,24
E01001744,0.971497118473053,14
E01035640,0.7060776352882385,10
E01001749,1.0033237934112549,14
E01033699,2.533808946609497,36
E01001789,0.4273657500743866,12
E01001785,0.4278506636619568,12
E01001788,0.5218361020088196,15
E01001733,0.7718212604522705,22
E01001790,0.28697440028190613,8
E01001787,0.45545321702957153,13
E01001791,0.5839629173278809,16
E01001833,1.6027072668075562,29
E01001829,0.5748952627182007,10
E01001741,0.32144999504089355,5
E01001832,0.6353926658630371,11
E01001830,0.8254527449607849,15
E01001805,0.47981739044189453,8
E01001831,0.954609751701355,17
E01001845,0.400461345911026,10
E01001850,0.697334885597229,18
E01001848,0.9387862682342529,25
E01001844,1.0839558839797974,28
E01001847,0.6333324909210205,16
E01001816,0.6732590794563293,5
E01033712,2.6827523708343506,23
E01033704,3.71923565864563,32
E01001815,0.4169013798236847,3
E01035650,2.98641300201416,26
E01001819,0.9626002907752991,8
E01001804,0.34319210052490234,11
E01001802,0.43978071212768555,14
E01001801,0.5495910048484802,18
E01001799,0.7139673829078674,23
E01001800,0.9440334439277649,31
E01001823,0.5010684132575989,7
E01001809,0.46420466899871826,6
E01001822,1.1266875267028809,16
E01001814,0.817381739616394,11
E01001826,0.5516418218612671,7
E01001808,0.9616090655326843,13
E01001824,0.6021065711975098,8
E01001828,0.9673773050308228,13
E01001827,0.5476681590080261,7
E01001825,0.41290515661239624,5
E01001798,0.7637726068496704,12
E01001795,0.6127447485923767,9
E01001792,0.8491795063018799,13
E01001793,0.4207547605037689,6
E01033710,0.32580605149269104,5
E01001796,1.0274901390075684,16
E01001794,1.2190407514572144,19
E01033702,1.115100622177124,17
E01001780,1.560147762298584,19
E01001783,0.6785559058189392,8
E01035646,1.20004403591156,14
E01033711,1.7340353727340698,21
E01033709,0.9495046138763428,11
E01035648,1.303571105003357,15
E01001781,0.7246451377868652,8
E01002004,0.5287653803825378,10
E01001998,0.6654176712036133,13
E01002003,1.8980177640914917,38
E01002001,0.5374296307563782,10
E01001999,0.8057234287261963,16
E01002000,0.46350064873695374,9
E01001984,1.2463806867599487,11
E01001989,1.8407948017120361,16
E01001990,3.546290397644043,31
E01001985,1.4447259902954102,12
E01002024,0.6480830311775208,5
E01001986,1.0589948892593384,9
E01001988,1.4735242128372192,13
E01001982,0.4807943105697632,7
E01002070,1.1421703100204468,17
E01002067,0.910872757434845,13
E01001981,0.38698381185531616,5
E01002069,1.7957111597061157,27
E01001983,0.25023189187049866,3
E01001979,1.0621294975280762,16
E01001980,0.5256568193435669,8
E01002029,1.5212644338607788,18
E01002031,1.7696168422698975,21
E01002030,1.2676043510437012,15
E01002033,0.4803926646709442,5
E01002028,0.7578997611999512,9
E01002027,0.44389525055885315,5
E01002032,0.47514164447784424,5
E01002026,1.5635085105895996,18
E01002086,0.6595639586448669,13
E01002087,0.6293009519577026,12
E01002084,1.027699589729309,20
E01002089,0.07488371431827545,1
E01002085,0.8550368547439575,17
E01002083,0.6113787293434143,12
E01002088,1.115707278251648,22
E01002076,0.7728109955787659,22
E01002077,1.4295194149017334,42
E01002079,0.3029012382030487,8
E01002081,0.8727133274078369,25
E01001991,0.6018782258033752,18
E01002023,0.4371647834777832,13
E01002020,0.7483813762664795,22
E01002022,1.5537601709365845,46
E01002071,0.8392965793609619,12
E01002052,0.413894921541214,6
E01002051,0.7617989778518677,11
E01002072,1.0628790855407715,16
E01002050,0.2345140129327774,3
E01002055,0.43901526927948,6
E01002066,1.391430139541626,21
E01002078,1.330359935760498,20
E01001993,0.5869494080543518,7
E01001992,1.233149528503418,16
E01001968,0.39503729343414307,5
E01001997,0.9357421398162842,12
E01001996,0.5750786662101746,7
E01001994,2.417907953262329,31
E01001995,1.4364533424377441,18
E01001965,0.49677547812461853,18
E01001963,0.633889377117157,23
E01001966,1.2056282758712769,43
E01001967,0.40785497426986694,14
E01002099,0.6062660217285156,10
E01002105,0.875124990940094,14
E01001969,0.5750653743743896,9
E01001971,0.5098910331726074,8
E01001975,0.6788657307624817,11
E01002101,0.7974238991737366,13
E01002103,0.6313402652740479,10
E01002102,0.6816983222961426,11
E01002098,0.5232803225517273,8
E01002060,0.6736224293708801,10
E01002059,0.562949538230896,8
E01002061,0.8263928890228271,12
E01002064,0.9901115894317627,15
E01002065,1.1882948875427246,18
E01002063,1.032530426979065,16
E01002062,1.0921458005905151,17
E01001976,0.6687784194946289,11
E01001977,0.46630269289016724,8
E01002041,1.3426049947738647,23
E01002091,0.8900712132453918,15
E01032575,1.3696272373199463,23
E01002092,0.4807518422603607,8
E01001978,0.550972580909729,9
E01002021,0.7091095447540283,11
E01002018,0.4345984160900116,7
E01002016,0.6867061853408813,11
E01033086,0.3539105951786041,5
E01002019,0.6978814601898193,11
E01002014,1.081233024597168,18
E01033946,0.5107961297035217,8
E01002013,0.20955878496170044,3
E01002017,0.6584194302558899,11
E01002015,0.5717756748199463,9
E01002090,0.538653552532196,10
E01002093,1.1745796203613281,22
E01002097,0.8600438237190247,16
E01002104,0.5114273428916931,9
E01002096,0.8081219792366028,15
E01002100,0.6994781494140625,13
E01002094,0.5700485706329346,11
E01001987,1.3612351417541504,15
E01002007,1.0613582134246826,12
E01002010,1.2862597703933716,14
E01002005,0.9672801494598389,10
E01002006,0.6177700161933899,7
E01002009,1.2694553136825562,14
E01002008,2.2308690547943115,25
E01002058,0.8227337598800659,30
E01002047,0.43094342947006226,15
E01002044,0.8645467758178711,31
E01002057,0.6165072917938232,22
E01002053,0.5683278441429138,11
E01002054,0.5871366858482361,11
E01002056,2.897684097290039,57
E01002073,0.9528665542602539,19
E01001970,0.7374863624572754,20
E01001974,1.1620954275131226,31
E01001973,1.218562126159668,33
E01001972,0.536093533039093,14
E01002046,0.7021760940551758,15
E01002045,0.9529793858528137,21
E01002049,0.48414331674575806,10
E01002043,0.6786830425262451,15
E01002048,0.8758007884025574,19
E01002042,0.8265857100486755,18
E01002037,1.9688321352005005,19
E01002040,0.9929739832878113,9
E01002074,0.8418045043945312,8
E01002038,1.0448246002197266,10
E01002039,0.8280906677246094,8
E01002034,3.1963677406311035,32
E01002036,1.102442979812622,11
E01000183,0.8122637867927551,12
E01000176,0.7014321684837341,10
E01000182,0.6861550807952881,10
E01000178,0.5933645367622375,8
E01000181,1.0810858011245728,16
E01000177,0.9028578996658325,13
E01000179,0.5694129467010498,8
E01000180,0.821683406829834,12
E01000185,0.462679922580719,6
E01000240,0.9738823771476746,8
E01000237,1.1111273765563965,9
E01000244,1.395263910293579,11
E01000238,0.9171276688575745,7
E01000241,0.5984410643577576,4
E01000239,1.0904488563537598,8
E01000311,1.0029538869857788,8
E01000236,1.5993537902832031,13
E01000242,1.1852307319641113,9
E01000243,1.071877121925354,8
E01000245,1.1740715503692627,9
E01000192,0.8541396260261536,12
E01000191,0.42476508021354675,6
E01000233,1.1430468559265137,16
E01000193,1.1359992027282715,16
E01000189,0.6214994192123413,8
E01000227,0.9607603549957275,13
E01000234,0.5977643132209778,8
E01000190,0.5823052525520325,8
E01000232,0.5924617052078247,8
E01000119,0.7109372019767761,9
E01000115,0.35654115676879883,4
E01000120,0.5035080313682556,7
E01000121,0.5251123905181885,7
E01000122,0.6969704627990723,9
E01000117,0.741578221321106,10
E01000124,1.2284581661224365,17
E01000118,0.5401937961578369,7
E01000123,0.9302209615707397,13
E01000116,0.8991566896438599,12
E01000231,0.6694183349609375,15
E01000187,0.5089460611343384,11
E01000229,0.9861030578613281,22
E01000195,0.7149784564971924,16
E01000186,0.7657399773597717,17
E01000230,0.7182021737098694,16
E01000277,0.9230958223342896,15
E01000276,0.7571601867675781,12
E01000283,0.6646431684494019,11
E01000275,0.8125491738319397,13
E01000278,0.4667550027370453,7
E01000280,0.7529882192611694,12
E01000257,1.516218900680542,25
E01000219,0.9033976197242737,10
E01000217,0.6038251519203186,6
E01000218,0.8250614404678345,9
E01000220,1.1439610719680786,13
E01000215,0.9902344942092896,11
E01000211,1.5560228824615479,17
E01000212,0.5419448614120483,6
E01000225,0.8957180380821228,10
E01000216,1.3222084045410156,15
E01000265,0.6233225464820862,7
E01000165,0.4059399366378784,5
E01000164,0.8147314190864563,10
E01000156,0.7943500876426697,9
E01000157,0.4855773448944092,6
E01000158,0.5099825859069824,6
E01000161,0.9562676548957825,11
E01000163,0.6846670508384705,8
E01000160,0.9056993126869202,11
E01000162,0.7551900148391724,9
E01000159,1.0762965679168701,13
E01000146,2.691256523132324,18
E01000144,1.7260547876358032,11
E01000214,0.8064538240432739,5
E01000138,1.0143688917160034,6
E01000136,1.4950810670852661,10
E01000145,1.234328269958496,8
E01000139,1.303574562072754,8
E01000140,1.6186728477478027,11
E01000135,0.7774930596351624,5
E01000137,0.8165507912635803,5
E01000142,1.1294742822647095,7
E01000151,0.529143750667572,18
E01000154,0.46807336807250977,16
E01000126,0.5755078792572021,20
E01000152,0.578721821308136,20
E01000153,0.6896818280220032,24
E01000143,1.399316668510437,51
E01000224,0.6779019832611084,24
E01000222,0.6474664211273193,23
E01000306,0.12698298692703247,1
E01000309,0.5391735434532166,7
E01000313,0.754157543182373,10
E01000150,1.4432376623153687,20
E01000314,1.3983711004257202,19
E01000312,1.283832311630249,17
E01000310,1.5900001525878906,22
E01000281,0.843465268611908,15
E01000274,0.730643630027771,13
E01000272,0.4692560136318207,8
E01000266,0.8842911124229431,16
E01000284,0.8047055006027222,14
E01000282,0.7186453938484192,13
E01000273,0.9592840075492859,17
E01000322,0.6634833216667175,11
E01000318,0.7919657230377197,14
E01000324,0.8246778249740601,14
E01000321,0.7828211188316345,13
E01000320,0.5361542105674744,9
E01000323,1.0454503297805786,18
E01000315,0.9675846695899963,17
E01000129,1.5831807851791382,16
E01000132,0.6348375678062439,6
E01000127,0.4626848101615906,4
E01000235,0.6543756127357483,6
E01033914,0.6639364957809448,6
E01000133,0.4473675787448883,4
E01000194,1.5104608535766602,15
E01000131,1.0725446939468384,10
E01000226,0.5725974440574646,5
E01000128,1.008884072303772,10
E01000130,0.6486397385597229,6
E01000134,0.586483359336853,5
E01000254,0.36812135577201843,13
E01000286,0.5670140981674194,20
E01000250,1.1443442106246948,41
E01000248,0.7007483243942261,25
E01000252,0.5541635155677795,6
E01000271,0.5080504417419434,6
E01000268,0.8577302694320679,10
E01000251,1.911594033241272,23
E01000269,0.8059754371643066,9
E01000267,0.828924298286438,10
E01000246,0.9795934557914734,12
E01000247,0.47697073221206665,5
E01000288,0.7243990302085876,8
E01000270,0.42415785789489746,5
E01000168,0.5151574015617371,8
E01000169,0.37632983922958374,5
E01000167,0.5352033972740173,8
E01000174,0.5439751744270325,8
E01000173,0.4798263609409332,7
E01000170,0.5135221481323242,8
E01000175,0.7799177169799805,12
E01000172,0.5382132530212402,8
E01000166,0.4835308790206909,7
E01000171,1.5911142826080322,25
E01000201,1.5780900716781616,13
E01000204,0.6731019020080566,5
E01000203,1.0310075283050537,8
E01000304,0.7204874753952026,6
E01000197,0.691082239151001,6
E01000199,1.9132565259933472,16
E01000196,1.027449131011963,8
E01000200,1.6063768863677979,14
E01000198,1.3548054695129395,11
E01000202,0.8619045615196228,7
E01000264,1.4009435176849365,21
E01000260,1.3570172786712646,20
E01000256,0.8907628059387207,13
E01000263,0.9778605103492737,14
E01000258,1.0979233980178833,16
E01000261,0.8614717125892639,13
E01033925,1.2095332145690918,51
E01000147,1.156541347503662,48
E01000316,1.5426846742630005,14
E01000301,0.5958579778671265,5
E01000297,0.6980265378952026,6
E01000296,1.4900171756744385,13
E01000299,1.1880460977554321,11
E01000319,0.5848330855369568,5
E01000317,0.8614454865455627,8
E01000295,0.8949151635169983,8
E01000302,0.5680846571922302,5
E01000300,0.7105814814567566,6
E01000303,0.9394696354866028,8
E01000298,0.6504929661750793,6
E01000287,0.3255316913127899,8
E01000291,0.4152204692363739,10
E01000289,0.667411208152771,17
E01000285,0.3778855502605438,9
E01000294,0.5053676962852478,13
E01000293,0.5690075159072876,15
E01000292,0.9195749163627625,24
E01000209,0.7549484968185425,10
E01000205,0.9134344458580017,12
E01000207,1.128714919090271,15
E01000206,1.3684734106063843,19
E01000213,0.6464414000511169,9
E01000210,0.7761375904083252,10
E01000208,1.4863452911376953,21
E01001530,0.5500344038009644,13
E01001529,1.2683089971542358,31
E01001528,0.6500169038772583,16
E01001390,0.5212469100952148,13
E01001393,0.48546352982521057,12
E01001392,0.5314244031906128,13
E01001554,1.083204984664917,13
E01001557,0.9794836640357971,12
E01001553,0.5103453397750854,6
E01001555,1.2654674053192139,16
E01001560,0.6822112202644348,8
E01001562,0.5345736742019653,6
E01032574,1.273200273513794,16
E01001558,1.4722298383712769,18
E01001478,0.7861724495887756,13
E01001481,0.584538459777832,10
E01001476,0.8095011115074158,14
E01001479,1.043289065361023,18
E01001503,0.6257039904594421,10
E01001484,0.60487300157547,10
E01001482,0.5358225107192993,9
E01001480,0.7328879237174988,12
E01001550,0.6537736058235168,13
E01001549,0.9277463555335999,19
E01001505,0.7018029689788818,14
E01001516,1.2586219310760498,25
E01001517,0.5239265561103821,10
E01001440,0.7899075746536255,16
E01001545,1.0330870151519775,23
E01001547,0.8488429188728333,18
E01001546,0.3529376685619354,7
E01001551,0.5726147890090942,12
E01001552,1.0884995460510254,24
E01001548,0.586344838142395,13
E01001418,0.9935014843940735,27
E01001421,0.5974525809288025,16
E01001422,1.419934630393982,39
E01001420,0.5968727469444275,16
E01001398,0.38948318362236023,7
E01001405,0.7145187854766846,13
E01001403,0.8229018449783325,15
E01001399,0.7289445996284485,13
E01001455,0.8062501549720764,15
E01001400,0.637326180934906,11
E01001402,1.2152907848358154,22
E01001485,0.8107767105102539,14
E01001489,0.6861738562583923,12
E01001492,0.7969455718994141,14
E01033146,0.5742040276527405,10
E01001491,0.5046014189720154,9
E01001487,0.7183271646499634,12
E01001486,0.794121503829956,14
E01001488,0.6753646731376648,12
E01001397,0.8790652751922607,24
E01001395,0.5888038277626038,16
E01001394,0.7866427898406982,21
E01001396,0.48040542006492615,13
E01001556,0.34068024158477783,9
E01001391,0.506242573261261,14
E01001525,0.5992227792739868,13
E01001526,0.512706458568573,11
E01001521,0.7009314298629761,15
E01033927,1.8845044374465942,41
E01001524,0.3579147458076477,7
E01001520,0.472525030374527,10
E01001435,0.555793046951294,7
E01001438,1.439745545387268,20
E01001439,1.0553525686264038,14
E01001441,0.9084685444831848,12
E01001436,0.7383031845092773,10
E01001433,0.6504506468772888,9
E01001434,0.6051706671714783,8
E01001504,1.162585973739624,16
E01001532,0.7942715287208557,11
E01001535,0.9111643433570862,13
E01001533,1.101755142211914,16
E01001534,1.848496675491333,26
E01001531,0.6622396111488342,9
E01001527,1.543234944343567,22
E01001442,0.3742327094078064,7
E01001449,0.8006204962730408,16
E01033148,0.7423300743103027,15
E01001448,0.4802931547164917,9
E01001447,0.8366044163703918,17
E01001444,0.6817016005516052,14
E01001446,0.39319559931755066,8
E01033150,0.5002619624137878,10
E01001500,1.0104442834854126,17
E01001495,1.036763310432434,18
E01001566,0.5413669943809509,9
E01001498,1.4528663158416748,25
E01001501,1.6169848442077637,28
E01001461,0.8945267796516418,15
E01001467,0.5107167363166809,8
E01001459,0.7396796941757202,12
E01001463,0.5327101349830627,9
E01001462,0.6452715396881104,11
E01001464,0.4577866792678833,7
E01001466,0.3108550012111664,5
E01001458,0.7170535922050476,12
E01001465,0.4876761734485626,8
E01001460,0.5397560596466064,9
E01001474,0.5917971730232239,14
E01001468,0.8816543817520142,21
E01001469,0.35023728013038635,8
E01001471,0.6748314499855042,16
E01001472,0.7918490767478943,19
E01001457,0.8458993434906006,20
E01001423,0.6534485220909119,6
E01001425,1.7010875940322876,16
E01001432,1.2228829860687256,12
E01001426,1.0848429203033447,10
E01001430,0.9340842366218567,9
E01001424,0.29799994826316833,2
E01001428,0.4823232591152191,4
E01001431,1.5384117364883423,15
E01001429,2.26656174659729,22
E01001543,0.8879479765892029,13
E01001541,0.4625820517539978,6
E01001544,0.7579571604728699,11
E01001450,1.4210567474365234,21
E01001536,1.5726052522659302,23
E01001539,0.41076135635375977,6
E01001542,0.7177749872207642,10
E01001538,0.44384852051734924,6
E01001451,1.3037716150283813,36
E01001454,0.57269287109375,16
E01001453,0.668361485004425,18
E01001456,0.4344605803489685,12
E01001452,0.5730733871459961,16
E01001564,1.1417112350463867,18
E01001563,1.1301727294921875,18
E01001565,0.7653732895851135,12
E01001567,0.36120039224624634,5
E01001569,1.9530348777770996,31
E01001568,0.821979284286499,13
E01001514,0.46321412920951843,7
E01001518,1.5533654689788818,25
E01001406,0.7301291227340698,12
E01001409,1.1037999391555786,18
E01001515,0.6339941620826721,10
E01001512,0.8833719491958618,14
E01001401,0.6768653988838196,11
E01001410,0.9444540739059448,20
E01001411,0.5791766047477722,12
E01001537,0.670653760433197,14
E01001413,0.5357038974761963,11
E01001408,0.5868973135948181,12
E01001540,0.8395212292671204,18
E01001414,0.37863433361053467,8
E01001497,0.7041275501251221,11
E01001496,1.4373035430908203,23
E01001570,1.139865756034851,18
E01001494,0.6600291132926941,10
E01001499,0.8016619086265564,13
E01001493,1.3492628335952759,22
E01001522,0.36496973037719727,12
E01001419,1.1056628227233887,38
E01001416,0.5388767123222351,18
E01001473,0.45338186621665955,15
E01001475,0.4122203588485718,14
E01001509,0.8968534469604492,19
E01001502,1.1195751428604126,24
E01001507,2.558087110519409,55
E01033582,0.4142265021800995,40
E01003611,0.6099368929862976,59
E01003597,0.240589901804924,4
E01003599,0.4152996838092804,8
E01034202,0.4055134654045105,7
E01003596,0.6175678968429565,12
E01003592,0.8535341620445251,16
E01003607,0.6652639508247375,13
E01003491,0.7785732746124268,15
E01003600,0.6464532017707825,12
E01003598,0.49312496185302734,9
E01003633,0.8775019645690918,18
E01003632,0.6992582082748413,14
E01003637,0.41939520835876465,8
E01003630,0.9482496380805969,19
E01003631,0.520254909992218,10
E01003636,0.7984461784362793,16
E01003634,0.6030079126358032,12
E01003626,0.1182853952050209,4
E01003629,0.20456339418888092,7
E01003623,0.47040969133377075,17
E01003621,0.3035812973976135,11
E01003624,0.8751469254493713,32
E01003627,0.35768744349479675,13
E01003628,0.32770392298698425,12
E01003518,0.49527618288993835,12
E01003511,0.5293635725975037,12
E01003517,0.5541631579399109,13
E01003514,0.35326436161994934,8
E01003519,0.3870837688446045,9
E01003516,0.5847272276878357,14
E01003512,0.7123886942863464,17
E01003506,0.5027261972427368,12
E01003492,0.5610844492912292,10
E01003490,0.8194645643234253,15
E01003489,1.3348861932754517,24
E01003494,0.6200152635574341,11
E01003488,0.74181067943573,13
E01003495,0.8166821599006653,15
E01034204,0.5205720067024231,9
E01003602,0.29840216040611267,6
E01003605,0.9119622707366943,19
E01003507,0.7558510899543762,15
E01003608,0.6462979316711426,13
E01003601,1.1376413106918335,23
E01003603,0.5189295411109924,10
E01003604,0.5005098581314087,10
E01003576,0.712721049785614,14
E01003582,0.3339814245700836,6
E01003580,0.5016597509384155,10
E01003575,0.8504465818405151,17
E01003583,0.6073055863380432,12
E01003528,0.6180615425109863,12
E01003577,0.5679529905319214,11
E01003581,0.44735074043273926,9
E01003530,0.27631860971450806,5
E01003553,1.147603988647461,15
E01003554,0.6137062311172485,8
E01003557,0.9389222264289856,12
E01003551,0.5538263320922852,7
E01003555,0.4304177761077881,5
E01003558,1.2901972532272339,17
E01003559,1.2168128490447998,16
E01003552,0.3662746250629425,4
E01003556,0.872566282749176,11
E01003529,0.37053805589675903,14
E01003534,0.3514576852321625,13
E01003532,0.3361428678035736,13
E01003533,0.7911122441291809,30
E01003531,0.7236589789390564,28
E01003498,0.7028374075889587,11
E01003595,0.39636656641960144,6
E01003501,0.7790332436561584,12
E01003499,1.116986632347107,18
E01003594,0.6599909067153931,10
E01003508,1.214098572731018,19
E01003593,0.5835503339767456,9
E01003509,0.7315483689308167,11
E01003569,1.2126822471618652,24
E01003572,0.37065833806991577,7
E01003573,0.6520416736602783,12
E01003568,0.5252633094787598,10
E01003570,0.7834533452987671,15
E01003571,0.46347346901893616,9
E01003574,1.038475513458252,20
E01003587,1.0218571424484253,20
E01003579,0.6544460654258728,13
E01003590,0.7439836859703064,15
E01003591,0.9227023720741272,18
E01003586,0.5225711464881897,10
E01003588,0.09298065304756165,1
E01003589,0.6733641624450684,13
E01003585,0.2638148069381714,5
E01003542,1.0259666442871094,22
E01003541,0.521298885345459,11
E01003538,0.6704687476158142,14
E01003540,0.746034562587738,16
E01003536,0.41394713521003723,8
E01003539,0.7362033128738403,16
E01003537,0.48617973923683167,10
E01003564,1.0147050619125366,20
E01003561,0.3605826497077942,7
E01003567,0.335592120885849,6
E01003562,0.7242472171783447,14
E01003560,0.2684995234012604,5
E01003566,1.320678472518921,26
E01003563,0.32190510630607605,6
E01003565,0.6261453628540039,12
E01003618,1.4903182983398438,19
E01003619,2.162680149078369,28
E01034200,2.105060577392578,27
E01034221,1.8416248559951782,24
E01003522,0.7580745220184326,7
E01003521,3.1970319747924805,31
E01003527,1.0242953300476074,10
E01003525,1.342061996459961,13
